"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VAMN0009","2017-10-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-10-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  152",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-10-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   74",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-10-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  406",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-10-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-10-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  328",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-10-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   94",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-11-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-11-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-12-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   53",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-12-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N","   20",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   23",",,N",,,"    0","T,,N",,,,,,,,
"US1VAMN0009","2017-12-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N","   18",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-12-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-12-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   76",",,N",,,,,,,,,,,,
"US1VAMN0009","2017-12-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2017-12-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2017-12-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-01-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-01-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   46",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  132",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-01-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   20",",,N","   20",",,N","   20",",,N",,,,,,,,
"US1VAMN0009","2018-01-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N","   13",",,N","   25",",,N",,,,,,,,
"US1VAMN0009","2018-01-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   53",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-01-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  104",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-01-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-01-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-02-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N","   18",",,N","   18",",,N",,,,,,,,
"US1VAMN0009","2018-02-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  107",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  114",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  203",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   56",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  269",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   33",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   10",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   15",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   51",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   48",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-02-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US",,,,,,,"    3",",,N","   69",",,N",,,,
"US1VAMN0009","2018-02-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-02-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   38",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   81",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-03-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   84",",,N","   79",",,N",,,,,,,,,"   84",",,N"
"US1VAMN0009","2018-03-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   79",",,N","   76",",,N","  114",",,N",,,,,,,,
"US1VAMN0009","2018-03-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0","T,,N","    0","T,,N",,,,,,,,,,
"US1VAMN0009","2018-03-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   84",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-19","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-20","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  150",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-21","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  203",",,N","  122",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-22","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N","   25",",,N","  114",",,N",,,,,,,,
"US1VAMN0009","2018-03-23","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-24","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-25","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  244",",,N","  267",",,N","  267",",,N",,,,,,,,
"US1VAMN0009","2018-03-26","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-27","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   56",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-28","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-29","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-03-30","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   30",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-03-31","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-01","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-02","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-03","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   56",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-04","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   28",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-05","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    5",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-06","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-07","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   13",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-08","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   61",",,N","   23",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-09","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    8",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-10","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","   18",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-11","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-12","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-13","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-14","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-15","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
"US1VAMN0009","2018-04-16","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","  351",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-17","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    3",",,N",,,,,,,,,,,,
"US1VAMN0009","2018-04-18","37.224713","-80.518728","575.5","BLACKSBURG 5.0 W, VA US","    0",",,N","    0",",,N",,,,,,,,,,
